User_ID,User_Location,User_Locale,User_Contributions,Travel_Date,Published_Date,Rating,Helpful_Votes,number_of_times_abroad,Age,Travel Style,Duration of Stay (Days),Monthly Income (USD),Preferred Activities 1,Preferred Activities 2,Preferred Activities 3,Preferred Travel Season,Preferred Mode of Transportation,Tech Savvy,Accommodation Type,Category
User 5984,"Ornskoldsvik, Sweden",en_US,6,19-Nov,2019-11-08T21:37:44-05:00,4,0,8,24.0,solo,0m1w1d,2404.0,Wildlife Safaris,Camping,Hiking and Trekking,Winter,Train,Medium,Camping,Adventure & Active
User 5987,"Manchester, United Kingdom",en_UK,9,20-Jan,2020-01-07T00:23:10-05:00,5,0,4,25.0,solo,0m0w6d,1647.0,Hiking and Trekking,Wildlife Safaris,Water Sports,Summer,scooter,Medium,Guesthouse,Adventure & Active
User 5994,"Newcastle-under-Lyme, United Kingdom",en_UK,44,18-Sep,2018-09-29T22:16:04-04:00,4,1,2,18.0,group,0m2w4d,1918.0,Camping,Hiking and Trekking,Wildlife Safaris,Summer,Train,Medium,Camping,Adventure & Active
User 6021,"New York City, New York",en_US,62,21-Nov,2021-12-10T06:55:24-05:00,2,0,13,27.0,group,0m2w3d,1787.0,Water Sports,Camping,Whale and Dolphin Watching,Fall,Public-Bus,Medium,Camping,Adventure & Active
User 6025,"Oxford, United Kingdom",en_US,37,19-Nov,2019-11-15T00:08:07-05:00,3,0,5,22.0,group,0m2w6d,1816.0,Whale and Dolphin Watching,Water Sports,Wildlife Safaris,Summer,Car,Medium,Camping,Adventure & Active
User 6032,"Abingdon, United Kingdom",en_UK,90,16-Dec,2016-12-18T05:30:46-05:00,5,0,15,32.0,solo,0m0w5d,3071.0,Camping,Hiking and Trekking,Water Sports,Fall,scooter,Medium,Guesthouse,Adventure & Active
User 6056,"Sydney, Australia",en_GB,219,18-Sep,2018-09-21T04:01:43-04:00,4,2,6,27.0,group,0m2w1d,1843.0,Water Sports,Whale and Dolphin Watching,Wildlife Safaris,Fall,Car,Medium,Guesthouse,Adventure & Active
User 6059,"Kolkata (Calcutta), India",en_IN,97,17-Oct,2018-07-25T08:39:16-04:00,4,1,0,26.0,group,0m2w2d,1556.0,Wildlife Safaris,Hiking and Trekking,Camping,Fall,Train,Medium,Hostel,Adventure & Active
User 6067,"Amman, Jordan",en_US,7,19-Nov,2019-11-22T19:23:50-05:00,5,2,3,22.0,couples,0m2w0d,2433.0,Water Sports,Camping,Hiking and Trekking,Fall,Bike,Medium,Hostel,Adventure & Active
User 6069,"Bristol, United Kingdom",en_US,12,19-Feb,2019-02-28T02:12:58-05:00,5,0,3,18.0,group,0m1w5d,2119.0,Hiking and Trekking,Wildlife Safaris,Camping,Winter,Car,Medium,Hostel,Adventure & Active
User 6077,"Guildford, United Kingdom",en_UK,64,18-Jan,2018-02-02T02:33:36-05:00,4,0,1,25.0,group,0m1w4d,2270.0,Hiking and Trekking,Camping,Wildlife Safaris,Summer,AC-Bus,Medium,Guesthouse,Adventure & Active
User 6085,"Tel Aviv, Israel",en_US,16,17-Mar,2017-03-19T09:16:29-04:00,4,1,9,32.0,group,0m2w3d,2767.0,Camping,Whale and Dolphin Watching,Wildlife Safaris,Fall,Van,Medium,Hostel,Adventure & Active
User 6099,"Edinburgh, United Kingdom",en_GB,24,17-Aug,2017-09-07T08:48:58-04:00,5,0,5,18.0,solo,0m1w1d,2436.0,Hiking and Trekking,Wildlife Safaris,Whale and Dolphin Watching,Fall,Car,Medium,Guesthouse,Adventure & Active
User 6106,"London, United Kingdom",en_UK,2,17-Jul,2017-07-15T02:24:14-04:00,4,0,8,30.0,solo,0m1w3d,1539.0,Water Sports,Whale and Dolphin Watching,Camping,Summer,Bike,Medium,Camping,Adventure & Active
User 6107,"Istanbul, Turkiye",pt,100,17-Jul,2017-07-10T05:46:16-04:00,3,1,3,26.0,group,0m2w2d,1883.0,Camping,Water Sports,Whale and Dolphin Watching,Fall,Train,Medium,Hostel,Adventure & Active
User 6118,"Henderson, Nevada",en_US,40,17-Jan,2017-01-11T06:55:01-05:00,4,2,9,28.0,group,0m2w5d,1810.0,Whale and Dolphin Watching,Hiking and Trekking,Camping,Summer,Train,Medium,Camping,Adventure & Active
User 6122,"Sydney, Australia",en_AU,25,16-Dec,2016-12-30T20:07:30-05:00,3,0,1,27.0,group,0m1w4d,2354.0,Water Sports,Wildlife Safaris,Camping,Summer,Train,Medium,Camping,Adventure & Active
User 6135,"Dubai, United Arab Emirates",en_US,8,16-Mar,2016-04-14T02:44:34-04:00,4,0,10,22.0,couples,0m1w1d,2123.0,Water Sports,Hiking and Trekking,Camping,Summer,Car,Medium,Hostel,Adventure & Active
User 6142,"Streaky Bay, Australia",en_US,54,16-Dec,2016-12-03T23:10:51-05:00,5,1,12,30.0,solo,0m1w3d,2233.0,Camping,Hiking and Trekking,Water Sports,Summer,Car,Medium,Hostel,Adventure & Active
User 6147,"Leatherhead, United Kingdom",en_UK,156,16-Nov,2016-11-02T09:13:08-04:00,4,1,3,19.0,solo,0m1w1d,2246.0,Water Sports,Camping,Whale and Dolphin Watching,Fall,scooter,Medium,Guesthouse,Adventure & Active
User 6148,"Dublin, Ireland",en_IE,12,16-Oct,2016-10-23T03:12:58-04:00,3,1,5,22.0,group,0m1w4d,2425.0,Camping,Wildlife Safaris,Hiking and Trekking,Summer,Van,Medium,Hostel,Adventure & Active
User 6150,"Karachi, Pakistan",en_US,38,16-Sep,2016-10-06T08:03:44-04:00,5,0,2,21.0,group,0m1w6d,2469.0,Whale and Dolphin Watching,Camping,Hiking and Trekking,Summer,Car,Medium,Camping,Adventure & Active
User 6151,"Wakefield, United Kingdom",en_UK,85,16-Sep,2016-10-05T01:30:29-04:00,3,0,3,23.0,group,0m1w4d,1874.0,Whale and Dolphin Watching,Hiking and Trekking,Wildlife Safaris,Summer,Car,Medium,Camping,Adventure & Active
User 6159,"Mumbai, India",en_US,68,15-Dec,2016-01-03T22:20:40-05:00,2,0,13,20.0,group,0m2w6d,2399.0,Camping,Water Sports,Hiking and Trekking,Fall,AC-Bus,Medium,Camping,Adventure & Active
User 6163,"Prague, Czech Republic",en_us,2,16-Sep,2016-09-13T07:42:18-04:00,1,0,10,19.0,solo,0m1w1d,2195.0,Hiking and Trekking,Whale and Dolphin Watching,Wildlife Safaris,Fall,Car,Medium,Guesthouse,Adventure & Active
User 6166,"Kuwait City, Kuwait",en_US,23,16-Aug,2016-08-26T09:20:38-04:00,5,2,9,28.0,solo,0m1w3d,1770.0,Whale and Dolphin Watching,Hiking and Trekking,Camping,Summer,Bike,Medium,Guesthouse,Adventure & Active
User 6176,"Fremantle, Australia",en_US,24,16-Jul,2016-07-25T06:44:38-04:00,4,0,7,30.0,group,0m1w4d,1661.0,Camping,Hiking and Trekking,Whale and Dolphin Watching,Fall,Van,Medium,Guesthouse,Adventure & Active
User 6177,"Washington DC, District of Columbia",en_US,4,15-Jul,2015-09-07T06:50:45-04:00,4,0,15,28.0,group,0m2w4d,1560.0,Wildlife Safaris,Whale and Dolphin Watching,Camping,Fall,Van,Medium,Guesthouse,Adventure & Active
User 6180,Lahore,en_US,15,14-Sep,2015-08-26T00:58:36-04:00,4,0,7,23.0,group,0m1w4d,1507.0,Camping,Water Sports,Whale and Dolphin Watching,Summer,Public-Bus,Medium,Guesthouse,Adventure & Active
User 6181,"Guam, Mariana Islands",en_US,8,15-Aug,2015-08-22T07:04:11-04:00,5,0,2,27.0,group,0m2w5d,1787.0,Camping,Whale and Dolphin Watching,Wildlife Safaris,Fall,Public-Bus,Medium,Guesthouse,Adventure & Active
User 6188,"Jabalpur, India",en_IN,73,15-Jun,2015-07-10T03:11:43-04:00,5,1,2,22.0,group,0m1w3d,1532.0,Wildlife Safaris,Camping,Water Sports,Fall,Public-Bus,Medium,Hostel,Adventure & Active
User 6189,"Basingstoke, United Kingdom",en_US,53,14-Jul,2015-06-27T01:51:16-04:00,5,0,8,22.0,group,0m2w0d,2337.0,Wildlife Safaris,Hiking and Trekking,Water Sports,Summer,Public-Bus,Medium,Camping,Adventure & Active
User 6197,"Perth, United Kingdom",en_UK,44,15-Mar,2015-03-08T09:10:09-04:00,4,1,10,20.0,couples,0m1w4d,1943.0,Hiking and Trekking,Whale and Dolphin Watching,Wildlife Safaris,Fall,Van,Medium,Guesthouse,Adventure & Active
User 6202,"Paris, France",fr,4,15-Feb,2015-02-22T03:32:27-05:00,5,0,13,30.0,solo,0m1w3d,1549.0,Camping,Wildlife Safaris,Whale and Dolphin Watching,Summer,Car,Medium,Hostel,Adventure & Active
User 6207,"Allahabad, India",en_IN,105,15-Jan,2015-01-29T19:02:39-05:00,3,1,9,19.0,group,0m1w3d,2399.0,Camping,Hiking and Trekking,Whale and Dolphin Watching,Fall,Car,Medium,Camping,Adventure & Active
User 6211,"Montreal, Canada",en_CA,2,14-Dec,2014-12-19T06:46:00-05:00,1,1,4,29.0,couples,0m1w2d,2115.0,Camping,Water Sports,Hiking and Trekking,Winter,Van,Medium,Guesthouse,Adventure & Active
User 6213,"Almeria, Spain",en_UK,70,16-Mar,2016-03-30T12:34:08-04:00,4,1,0,22.0,group,0m1w3d,1681.0,Wildlife Safaris,Whale and Dolphin Watching,Water Sports,Summer,Van,Medium,Camping,Adventure & Active
User 6217,"Vienna, Austria",fr,9,16-Feb,2016-03-08T05:27:54-05:00,4,0,3,29.0,group,0m2w3d,1586.0,Hiking and Trekking,Camping,Wildlife Safaris,Summer,Public-Bus,Medium,Guesthouse,Adventure & Active
User 6219,"Nottingham, United Kingdom",en_UK,111,16-Mar,2016-03-07T02:14:11-05:00,3,0,0,27.0,solo,0m1w1d,1675.0,Hiking and Trekking,Camping,Wildlife Safaris,Fall,scooter,Medium,Hostel,Adventure & Active
User 6221,Oman,en_US,227,15-Sep,2016-02-26T22:35:16-05:00,3,0,12,24.0,group,0m1w4d,2133.0,Hiking and Trekking,Water Sports,Wildlife Safaris,Summer,Van,Medium,Camping,Adventure & Active
User 6237,"San Felice del Benaco, Italy",en_US,29,14-Jan,2014-02-03T04:00:53-05:00,5,1,4,29.0,solo,0m1w3d,2304.0,Wildlife Safaris,Whale and Dolphin Watching,Hiking and Trekking,Fall,scooter,Medium,Camping,Adventure & Active
User 6248,Banwell,en_UK,19,14-Aug,2014-09-21T22:28:17-04:00,4,0,14,29.0,group,0m2w2d,2001.0,Wildlife Safaris,Whale and Dolphin Watching,Camping,Winter,Car,Medium,Hostel,Adventure & Active
User 6249,"Rajasthan, India",en_US,23,14-Feb,2014-09-17T18:41:23-04:00,5,0,2,24.0,group,0m2w3d,2362.0,Whale and Dolphin Watching,Water Sports,Wildlife Safaris,Fall,Train,Medium,Camping,Adventure & Active
User 6251,"Hong Kong, China",en_US,15,14-Aug,2014-08-09T23:29:46-04:00,4,1,11,31.0,solo,0m1w0d,2610.0,Hiking and Trekking,Water Sports,Whale and Dolphin Watching,Winter,Train,Medium,Guesthouse,Adventure & Active
User 6252,"Nottingham, United Kingdom",en_UK,8,14-Jul,2014-08-06T00:33:53-04:00,3,1,15,20.0,group,0m2w5d,2414.0,Whale and Dolphin Watching,Camping,Wildlife Safaris,Summer,Car,Medium,Camping,Adventure & Active
User 6253,London,en_US,29,14-Jul,2014-07-27T10:14:03-04:00,4,0,7,23.0,couples,0m2w0d,1794.0,Wildlife Safaris,Camping,Hiking and Trekking,Summer,Car,Medium,Hostel,Adventure & Active
User 6263,"Brighton, United Kingdom",en_us,48,13-Oct,2013-10-05T02:26:22-04:00,3,0,11,27.0,solo,0m1w3d,2188.0,Wildlife Safaris,Water Sports,Hiking and Trekking,Winter,scooter,Medium,Camping,Adventure & Active
User 6266,"Bhopal, India",en_US,93,15-Nov,2015-11-28T04:02:53-05:00,5,1,1,26.0,solo,0m0w6d,2421.0,Hiking and Trekking,Whale and Dolphin Watching,Camping,Summer,Car,Medium,Camping,Adventure & Active
User 6269,"Hyderabad, India",en_IN,16,15-Aug,2015-11-05T01:19:33-05:00,5,0,2,30.0,solo,0m1w0d,2426.0,Wildlife Safaris,Camping,Hiking and Trekking,Fall,Train,Medium,Guesthouse,Adventure & Active
User 6270,"Ljubljana, Slovenia",en_US,13,15-Oct,2015-10-31T05:34:03-04:00,5,1,2,31.0,couples,0m1w1d,2540.0,Whale and Dolphin Watching,Camping,Water Sports,Fall,Van,Medium,Guesthouse,Adventure & Active
User 6277,"Hong Kong, China",en_US,44,20-Feb,2020-02-02T22:14:49-05:00,4,0,4,22.0,group,0m2w0d,2308.0,Water Sports,Hiking and Trekking,Wildlife Safaris,Fall,Public-Bus,Medium,Camping,Adventure & Active
User 6297,Gold Coast,en_AU,25,19-Feb,2019-03-18T17:53:04-04:00,4,1,4,20.0,group,0m2w1d,1505.0,Hiking and Trekking,Water Sports,Wildlife Safaris,Summer,AC-Bus,Medium,Camping,Adventure & Active
User 6301,"Pune District, India",en_us,254,19-Feb,2019-02-26T20:29:44-05:00,4,0,12,28.0,group,0m2w1d,2240.0,Hiking and Trekking,Whale and Dolphin Watching,Camping,Summer,Car,Medium,Camping,Adventure & Active
User 6322,"St. Albans, United Kingdom",en_US,41,18-Nov,2018-12-02T09:07:07-05:00,5,0,5,24.0,group,0m2w6d,1707.0,Camping,Wildlife Safaris,Whale and Dolphin Watching,Fall,Public-Bus,Medium,Hostel,Adventure & Active
User 6329,"Mumbai, India",en_IN,54,19-Dec,2020-03-15T04:12:05-04:00,5,2,10,26.0,group,0m2w2d,2350.0,Hiking and Trekking,Water Sports,Camping,Summer,AC-Bus,Medium,Guesthouse,Adventure & Active
User 6342,"Dubai, United Arab Emirates",en_UK,119,18-Aug,2018-08-29T19:53:33-04:00,4,0,6,24.0,solo,0m0w6d,1579.0,Wildlife Safaris,Camping,Hiking and Trekking,Fall,Van,Medium,Camping,Adventure & Active
User 6351,"Dubai, United Arab Emirates",en_GB,12,18-Jul,2018-07-16T07:40:08-04:00,5,2,6,20.0,group,0m1w6d,2397.0,Whale and Dolphin Watching,Hiking and Trekking,Wildlife Safaris,Summer,AC-Bus,Medium,Guesthouse,Adventure & Active
User 6353,"Lucknow, India",en_IN,276,18-Jul,2018-07-15T04:16:20-04:00,5,0,0,30.0,solo,0m1w0d,1830.0,Camping,Water Sports,Hiking and Trekking,Fall,Bike,Medium,Camping,Adventure & Active
User 6354,"Vadodara, India",en_IN,14,18-Feb,2018-07-13T12:02:06-04:00,4,0,2,26.0,solo,0m1w3d,1608.0,Wildlife Safaris,Whale and Dolphin Watching,Camping,Summer,Car,Medium,Hostel,Adventure & Active
User 6366,"Manhattan Beach, California",en_US,557,18-Mar,2018-03-21T05:19:00-04:00,3,0,8,23.0,couples,0m1w0d,1548.0,Water Sports,Whale and Dolphin Watching,Camping,Summer,Car,Medium,Hostel,Adventure & Active
User 6367,"Zwolle, The Netherlands",nl,142,18-Mar,2018-03-20T09:48:28-04:00,5,0,1,20.0,group,0m1w5d,2104.0,Whale and Dolphin Watching,Hiking and Trekking,Wildlife Safaris,Summer,Car,Medium,Hostel,Adventure & Active
User 6368,"Albany, Australia",en_US,83,18-Mar,2018-03-17T22:04:20-04:00,5,0,10,19.0,group,0m2w0d,1812.0,Whale and Dolphin Watching,Wildlife Safaris,Hiking and Trekking,Summer,Car,Medium,Guesthouse,Adventure & Active
User 6382,"Perth, Australia",en_US,15,18-Feb,2018-02-17T02:52:49-05:00,5,0,15,32.0,group,0m2w2d,3191.0,Hiking and Trekking,Camping,Water Sports,Summer,Public-Bus,Medium,Guesthouse,Adventure & Active
User 6394,"Cairns, Australia",en_us,33,18-May,2018-05-28T17:36:48-04:00,3,3,3,22.0,group,0m2w4d,1987.0,Hiking and Trekking,Wildlife Safaris,Whale and Dolphin Watching,Summer,AC-Bus,Medium,Camping,Adventure & Active
User 6395,"Paris, France",fr,200,18-Jan,2018-01-09T08:44:12-05:00,5,1,8,19.0,group,0m2w4d,2184.0,Whale and Dolphin Watching,Wildlife Safaris,Water Sports,Fall,Public-Bus,Medium,Hostel,Adventure & Active
User 6396,"Toronto, Canada",en_CA,120,17-Oct,2018-01-07T09:02:58-05:00,5,1,6,26.0,group,0m2w0d,2428.0,Hiking and Trekking,Whale and Dolphin Watching,Water Sports,Summer,Train,Medium,Hostel,Adventure & Active
User 6397,devizes,en_UK,13,17-Dec,2018-01-04T04:21:21-05:00,3,3,3,23.0,group,0m1w6d,1964.0,Water Sports,Wildlife Safaris,Whale and Dolphin Watching,Summer,Train,Medium,Camping,Adventure & Active
User 6404,"The Hague, The Netherlands",en_US,52,17-Dec,2017-12-14T01:54:00-05:00,5,0,8,28.0,group,0m1w6d,2185.0,Water Sports,Hiking and Trekking,Camping,Summer,Van,Medium,Guesthouse,Adventure & Active
User 6405,"Los Angeles, California",en_US,212,17-Oct,2017-12-08T03:28:33-05:00,2,2,9,22.0,solo,0m0w6d,1951.0,Wildlife Safaris,Hiking and Trekking,Whale and Dolphin Watching,Fall,Train,Medium,Hostel,Adventure & Active
User 6422,"Vancouver, Canada",en_US,27,19-May,2019-05-26T08:01:31-04:00,5,2,6,24.0,group,0m2w0d,2145.0,Water Sports,Hiking and Trekking,Camping,Fall,Public-Bus,Medium,Camping,Adventure & Active
User 6423,"Manchester, United Kingdom",en_UK,13,19-Apr,2019-04-25T10:44:05-04:00,5,2,9,29.0,group,0m1w4d,1867.0,Whale and Dolphin Watching,Water Sports,Hiking and Trekking,Fall,Train,Medium,Guesthouse,Adventure & Active
User 6430,"Southampton, United Kingdom",en_UK,119,17-Oct,2017-10-24T03:35:03-04:00,4,1,11,18.0,solo,0m0w5d,2305.0,Whale and Dolphin Watching,Hiking and Trekking,Camping,Summer,Car,Medium,Guesthouse,Adventure & Active
User 6434,"Zurich, Switzerland",en_US,50,17-Sep,2017-09-13T09:05:08-04:00,4,1,10,18.0,group,0m2w5d,1900.0,Camping,Whale and Dolphin Watching,Hiking and Trekking,Fall,Car,Medium,Camping,Adventure & Active
User 6452,"Hastings, Michigan",en_US,480,18-Jan,2018-01-13T02:47:52-05:00,4,0,3,28.0,solo,0m1w0d,1629.0,Hiking and Trekking,Wildlife Safaris,Whale and Dolphin Watching,Fall,Train,Medium,Guesthouse,Adventure & Active
User 6453,"Exmouth, United Kingdom",en_gb,116,18-Jan,2018-01-12T03:36:56-05:00,4,0,6,31.0,solo,0m0w5d,2098.0,Hiking and Trekking,Water Sports,Camping,Summer,Car,Medium,Hostel,Adventure & Active
User 6459,"Porto, Portugal",en_US,606,17-Aug,2017-08-25T03:39:14-04:00,4,0,0,30.0,group,0m1w5d,2434.0,Hiking and Trekking,Whale and Dolphin Watching,Camping,Fall,Public-Bus,Medium,Guesthouse,Adventure & Active
User 6461,"Milton Keynes, United Kingdom",en_US,7,17-Aug,2017-08-21T03:28:02-04:00,4,0,13,21.0,couples,0m1w1d,2037.0,Water Sports,Hiking and Trekking,Whale and Dolphin Watching,Fall,PickMe,Medium,Camping,Adventure & Active
User 6466,"Sydney, Australia",en_AU,138,17-Aug,2017-08-04T01:39:46-04:00,5,1,1,29.0,group,0m1w6d,1982.0,Hiking and Trekking,Wildlife Safaris,Whale and Dolphin Watching,Fall,Car,Medium,Hostel,Adventure & Active
User 6472,"Surbiton, United Kingdom",en_US,57,17-Jul,2017-07-15T01:20:25-04:00,4,2,11,18.0,group,0m2w6d,1674.0,Hiking and Trekking,Camping,Water Sports,Summer,Car,Medium,Guesthouse,Adventure & Active
User 6478,"Abingdon, United Kingdom",en_US,42,20-Feb,2020-02-16T21:53:41-05:00,4,1,5,28.0,group,0m2w6d,2320.0,Water Sports,Wildlife Safaris,Whale and Dolphin Watching,Summer,Car,Medium,Hostel,Adventure & Active
User 6481,"Auckland Central, New Zealand",en_us,37,19-Dec,2019-12-27T21:11:13-05:00,4,3,6,32.0,group,0m1w6d,2178.0,Hiking and Trekking,Wildlife Safaris,Camping,Fall,Train,Medium,Camping,Adventure & Active
User 6489,"Auckland, New Zealand",en_gb,106,19-Aug,2019-08-19T07:03:26-04:00,5,1,5,19.0,group,0m1w4d,1887.0,Wildlife Safaris,Water Sports,Hiking and Trekking,Summer,Car,Medium,Camping,Adventure & Active
User 6490,"Burgess Hill, United Kingdom",en_UK,28,19-Apr,2019-04-13T09:30:01-04:00,5,0,6,26.0,couples,0m1w2d,1663.0,Hiking and Trekking,Water Sports,Camping,Fall,PickMe,Medium,Hostel,Adventure & Active
User 6492,"Collie, Australia",en_AU,73,19-Mar,2019-04-10T22:08:00-04:00,5,0,1,21.0,group,0m1w4d,1640.0,Whale and Dolphin Watching,Hiking and Trekking,Water Sports,Spring,Train,Medium,Guesthouse,Adventure & Active
User 6493,"Leamington Spa, United Kingdom",en_UK,59,19-Jan,2019-01-25T20:38:32-05:00,5,1,12,23.0,group,0m2w2d,2357.0,Hiking and Trekking,Whale and Dolphin Watching,Water Sports,Fall,AC-Bus,Medium,Camping,Adventure & Active
User 6494,"Oslo, Norway",en_UK,17,18-Dec,2019-01-24T10:11:40-05:00,5,1,2,19.0,group,0m2w3d,1822.0,Whale and Dolphin Watching,Water Sports,Camping,Summer,Train,Medium,Hostel,Adventure & Active
User 6495,"Canterbury, United Kingdom",en_UK,92,19-Jan,2019-01-17T03:47:29-05:00,5,0,2,20.0,group,0m2w3d,1540.0,Hiking and Trekking,Camping,Water Sports,Fall,AC-Bus,Medium,Hostel,Adventure & Active
User 6503,"London, United Kingdom",en_UK,90,19-Mar,2019-03-03T23:40:36-05:00,4,2,10,21.0,couples,0m1w1d,2419.0,Hiking and Trekking,Camping,Whale and Dolphin Watching,Fall,PickMe,Medium,Guesthouse,Adventure & Active
User 6504,Kuopio,en_US,35,19-Feb,2019-02-27T09:23:41-05:00,5,1,4,18.0,group,0m2w0d,1833.0,Water Sports,Hiking and Trekking,Whale and Dolphin Watching,Fall,Car,Medium,Guesthouse,Adventure & Active
User 6507,"Prague, Czech Republic",en_US,17,18-Jul,2018-08-27T20:13:13-04:00,5,0,11,27.0,group,0m2w2d,2078.0,Water Sports,Wildlife Safaris,Whale and Dolphin Watching,Fall,Train,Medium,Guesthouse,Adventure & Active
User 6518,Christchurch NZ,en_US,11,17-Oct,2017-10-29T04:54:56-04:00,5,1,10,29.0,group,0m2w1d,1761.0,Camping,Wildlife Safaris,Water Sports,Summer,Car,Medium,Camping,Adventure & Active
User 6520,"Wareham, United Kingdom",en_US,34,17-Oct,2017-10-25T02:43:38-04:00,5,0,0,22.0,group,0m2w4d,2462.0,Camping,Water Sports,Whale and Dolphin Watching,Summer,Van,Medium,Camping,Adventure & Active
User 6521,"New Delhi, India",en_US,68,17-Oct,2017-10-17T17:16:24-04:00,5,0,14,18.0,couples,0m2w0d,1506.0,Hiking and Trekking,Water Sports,Whale and Dolphin Watching,Summer,Bike,Medium,Camping,Adventure & Active
User 6525,"Tulum, Mexico",en_UK,6,17-Sep,2017-09-15T20:56:22-04:00,5,1,0,31.0,solo,0m0w5d,2798.0,Water Sports,Whale and Dolphin Watching,Wildlife Safaris,Summer,Van,Medium,Guesthouse,Adventure & Active
User 6528,"Kannur, India",en_us,132,16-Dec,2017-08-17T20:21:17-04:00,5,0,15,31.0,group,0m1w5d,2833.0,Camping,Water Sports,Whale and Dolphin Watching,Fall,AC-Bus,Medium,Hostel,Adventure & Active
User 6529,Taunton,en_ZA,39,17-Mar,2017-08-17T01:02:43-04:00,5,0,3,25.0,group,0m2w2d,2071.0,Wildlife Safaris,Camping,Whale and Dolphin Watching,Summer,Public-Bus,Medium,Guesthouse,Adventure & Active
User 6532,"Barnoldswick, United Kingdom",en_UK,18,17-Dec,2018-01-03T02:11:04-05:00,5,0,1,28.0,group,0m1w3d,1985.0,Wildlife Safaris,Water Sports,Hiking and Trekking,Summer,Van,Medium,Guesthouse,Adventure & Active
User 6541,"Vilnius, Lithuania",en_US,26,18-Feb,2018-02-08T07:05:34-05:00,5,0,11,23.0,group,0m2w1d,2353.0,Water Sports,Wildlife Safaris,Hiking and Trekking,Spring,Train,Medium,Hostel,Adventure & Active
User 6544,"Austrey, United Kingdom",en_UK,53,18-Jan,2018-01-29T02:45:02-05:00,5,0,2,24.0,couples,0m2w0d,1992.0,Whale and Dolphin Watching,Water Sports,Wildlife Safaris,Summer,PickMe,Medium,Hostel,Adventure & Active
User 6548,"Heathfield, United Kingdom",en_US,114,18-Jan,2018-01-18T06:28:42-05:00,5,0,10,24.0,solo,0m0w6d,2117.0,Whale and Dolphin Watching,Water Sports,Camping,Winter,scooter,Medium,Guesthouse,Adventure & Active
User 6557,"London, United Kingdom",en_UK,44,17-Aug,2017-08-05T23:21:21-04:00,5,0,9,29.0,group,0m2w2d,1683.0,Wildlife Safaris,Hiking and Trekking,Camping,Summer,Van,Medium,Hostel,Adventure & Active
User 6559,"Orlando, Florida",en_US,40,17-Jul,2017-07-15T00:18:05-04:00,4,0,0,28.0,solo,0m1w0d,2127.0,Hiking and Trekking,Wildlife Safaris,Camping,Fall,Bike,Medium,Camping,Adventure & Active
User 6567,"Brisbane, Australia",en_US,8,17-Apr,2017-05-13T18:23:59-04:00,5,0,8,19.0,group,0m2w2d,1513.0,Whale and Dolphin Watching,Wildlife Safaris,Camping,Summer,Van,Medium,Camping,Adventure & Active
User 6568,"Stratford-upon-Avon, United Kingdom",en_UK,8,17-Apr,2017-04-29T22:56:20-04:00,5,0,6,18.0,solo,0m1w3d,1913.0,Water Sports,Whale and Dolphin Watching,Hiking and Trekking,Summer,Van,Medium,Camping,Adventure & Active
User 6575,"Gran Canaria, Spain",en_US,9,17-Feb,2017-02-15T06:04:32-05:00,5,0,3,24.0,group,0m2w6d,2439.0,Hiking and Trekking,Camping,Wildlife Safaris,Spring,Public-Bus,Medium,Hostel,Adventure & Active
User 6589,"North Fremantle, Australia",en_US,10,17-Apr,2017-04-08T00:33:34-04:00,5,1,7,20.0,group,0m2w1d,2208.0,Wildlife Safaris,Camping,Whale and Dolphin Watching,Summer,Car,Medium,Hostel,Adventure & Active
User 6590,"Nhulunbuy, Australia",en_AU,161,17-Apr,2017-04-04T07:24:29-04:00,4,0,4,23.0,couples,0m1w1d,1622.0,Camping,Whale and Dolphin Watching,Wildlife Safaris,Summer,Van,Medium,Guesthouse,Adventure & Active
User 6594,"Tirupati, India",en_US,104,17-Jan,2017-03-21T07:14:37-04:00,2,0,2,26.0,group,0m2w0d,1899.0,Camping,Wildlife Safaris,Whale and Dolphin Watching,Summer,Car,Medium,Camping,Adventure & Active
